tmdb_id,title,original_title,overview,tagline,genres,actors,directors,writers,keywords,release_date,certification,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,status,budget,revenue,similar_movies,last_updated
80864,Ashok,అశోక్,"A short-tempered man falls in love with a woman, who is also pursued by a gangster that wants to marry her. As the man sets out to take on the mighty mob, his estranged family gets drawn into the fight.",,"['Drama', 'Action', 'Romance']","['N.T. Rama Rao Jr.', 'Sameera Reddy', 'Prakash Raj', 'Sonu Sood', 'Rajiv Kanakala', 'Vadivukarasi', 'Rama Prabha', 'Sudha']",['Surender Reddy'],"['Madhu Vipparthi', 'Gopi Mohan', 'Vakkantham Vamsi']",[],2006-07-13,A,161,5.2,10,1.1087,/uQapGMmGJxZVz9Bm7d4WZ8A1pac.jpg,/lsOkY5z0tvs2eGKa6G3l0MN48F0.jpg,te,Released,0,0,[],2026-04-01T12:33:56.657738
77031,Jagadeka Veerudu Athiloka Sundari,జగదేకవీరుడు అతిలోకసుందరి,"A man finds a ring that gives the bearer great power, but the goddess to whom the ring belongs wants it back to return to her world.",,"['Action', 'Comedy', 'Fantasy']","['Chiranjeevi', 'Sridevi', 'Amrish Puri', 'Prabhakar', 'Allu Ramalingaiah', 'Rami Reddy', 'Tanikella Bharani', 'Brahmanandam']",['K Raghavendra Rao'],"['Jandhyala Subramanya Sastry', 'Yandamuri Veerendranath']",[],1990-05-09,NR,150,8.2,11,1.1072,/q1B0XgJmzlSP6sujx95ny2tSwrK.jpg,,te,Released,0,0,[],2026-04-01T12:33:57.447444
784963,Tuck Jagadish,టక్ జగదీష్,"In a village with greedy property fights among the families, Jagadish carries on his father's legacy to reform all the property issues in his village while trying to reunite his family, which is also split due to property issues.",,"['Drama', 'Action', 'Family']","['Nani', 'Ritu Varma', 'Jagapati Babu', 'Daniel Balaji', 'Aishwarya Rajesh', 'Nassar', 'Rao Ramesh', 'Maala Parvathi']",['Shiva Nirvana'],['Shiva Nirvana'],"['village', 'land war']",2021-09-09,UA,145,4.7,10,1.1028,/h3N0BvNtplnvK1kyqP4dQREUCn5.jpg,/nnpFB8S2RSN5JA9MSJVMIDvHn3g.jpg,te,Released,20000000,0,"[{'id': 1492111, 'title': 'There is a Place', 'poster_path': '/kIbpjRU4o2YHXjw7QWm1eOljNNK.jpg'}, {'id': 601285, 'title': 'Dante vs. Mohammed Ali', 'poster_path': '/slwT4KyVDXnyuld2YzZWnZOzJkm.jpg'}, {'id': 5850, 'title': 'Times and Winds', 'poster_path': '/rNFveNOjsQPSjacdQ6kNzJfP6ib.jpg'}, {'id': 9929, 'title': 'Asterix and Cleopatra', 'poster_path': '/gNpKAmWFsCiWKKx39Ap8pF7EWQg.jpg'}, {'id': 10217, 'title': 'The Sweet Hereafter', 'poster_path': '/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg'}]",2026-04-01T12:33:58.182254
532789,Ee Nagaraniki Emaindi?,ఈ నగరానికి ఏమైంది?,"Four friends, with a bittersweet history, get drunk and embark on a journey to Goa. On the trip, they lose an expensive ring which threatens to derail one of their engagement. They end up confronting one another and their own fears, as they enroll in a short film making competition in Goa to try and win the prize money for the ring.",,"['Comedy', 'Drama']","['Vishwak Sen', 'Sai Sushanth Reddy', 'Abhinav Gomatam', 'Venkatesh Kakumanu', 'Anisha Ambrose', 'Simran Choudhary', 'Galusheya Daria', 'Arjun']",['Tharun Bhascker'],"['Tharun Bhascker', 'Tharun Bhascker']","['friendship', 'goa', 'friends', 'trip']",2018-06-29,UA,140,7.4,22,1.1002,/4E8Cvh2D87vJDKKKkTbHYXNbsK9.jpg,/ppDRI1pNdZ1rTWnFp7pBGbkRmEB.jpg,te,Released,0,0,"[{'id': 2764, 'title': 'All Stars', 'poster_path': '/7iF6qvTRIVafyqxlcZCIZEfRxxn.jpg'}, {'id': 3110, 'title': 'Shane', 'poster_path': '/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg'}, {'id': 3361, 'title': 'Video Kings', 'poster_path': '/26dnOdmKONUEJs7WUsKm6GSLyuC.jpg'}, {'id': 3397, 'title': 'And Along Come Tourists', 'poster_path': '/zqPBBkuWcbgC95bR7P5PYHNVlM0.jpg'}, {'id': 2898, 'title': 'As Good as It Gets', 'poster_path': '/xXxuJPNUDZ0vjsAXca0O5p3leVB.jpg'}]",2026-04-01T12:33:58.897597
117058,Desamuduru,దేశముదురు,"After Bala, who works for a TV channel, gets into trouble with a goon, he is sent away for an out-of-town assignment. There he meets and falls in love with a girl who gets kidnapped by a gangster.",,"['Action', 'Romance']","['Allu Arjun', 'Hansika Motwani', 'Pradeep Ram Singh Rawat', 'Ali Basha', 'Ajay', 'Chandramohan', 'Devan', 'Telangana Shakuntala']",['Puri Jagannadh'],"['Puri Jagannadh', 'Puri Jagannadh']",[],2007-01-12,UA,142,5.3,24,1.0943,/7YjI8n9RXaI0NlV91TV3xAFgDLb.jpg,/s7WpwzH8IxnVrusjmhamb0HbYHE.jpg,te,Released,0,0,[],2026-04-01T12:33:59.666291
372399,A Aa,అ ఆ,"The love affair, conspired by creation, between Anasuya Ramalingam and Aanand Vihari.",Anasuya Ramalingam vs Anand Vihari,"['Family', 'Comedy', 'Romance', 'Drama']","['Nithiin', 'Samantha Ruth Prabhu', 'Anupama Parameswaran', 'Naresh', 'Nadhiya', 'Hari Teja', 'Ananya', 'Rao Ramesh']",['Trivikram Srinivas'],['Trivikram Srinivas'],"['entertainer', 'family relationships', 'romance']",2016-06-02,U,152,6.6,26,1.0919,/pDkmxToe0sNQGNaur5pYWGWFXEX.jpg,/4eaamvUD8jLRtxwLuxN4LrGxBKn.jpg,te,Released,87933055,189432924,"[{'id': 425124, 'title': 'Walk of Fame', 'poster_path': '/nUW9ksEmRVEx4DRTRNTBFfz5SNy.jpg'}, {'id': 1581, 'title': 'The Holiday', 'poster_path': '/n26GUumac5MrzpJiv0DPI7MMIUJ.jpg'}, {'id': 252955, 'title': 'The Girl Who Came Gift-Wrapped', 'poster_path': '/mogZkkcvPwox0rfpqESAjJ19tIl.jpg'}, {'id': 425110, 'title': 'Fröken Vildkatt', 'poster_path': '/ynGgnQZ3FYqWw8vlfb8LdyzO7g0.jpg'}, {'id': 598467, 'title': 'The Backbone of America', 'poster_path': '/3VpneCGHfpjMehri9hlac3APnzS.jpg'}]",2026-04-01T12:34:00.440717
794961,Akhanda,అఖండ,"Brothers Murali Krishna and Akhanda are separated at birth. They grow up to lead completely separate lives, Murali as a local hero, and Akhanda as a secluded Shiva devotee. But when the lives of Murali and his family are in danger, his long-lost brother finally returns.","When hope dies, when there is no faith, when evil spreads its wings, Akhanda arrives.","['Action', 'Drama']","['Nandamuri Balakrishna', 'Pragya Jaiswal', 'Poorna', 'Nitin Mehta', 'Srikanth', 'Viji Chandrasekhar', 'Avinash', 'Subbaraju']",['Boyapati Srinu'],"['Boyapati Srinu', 'M. Rathnam']",[],2021-12-02,UA,167,5.7,24,1.0883,/1mjw3CdnDJk3W0gki3N9K5Ol0EL.jpg,/dTD3wlEjhEzKztFyzKWSeICGMFw.jpg,te,Released,0,0,[],2026-04-01T12:34:01.186339
892269,Ravanasura,రావణాసుర,"An investigating officer is assigned to investigate few brutal murders, where he zeroes in on Ravindra, a criminal lawyer who has penchant for secretly committing murders as the mastermind behind the crime.",Heroes Don’t Exist,"['Action', 'Thriller', 'Comedy']","['Ravi Teja', 'Anu Emmanuel', 'Megha Akash', 'Sushanth', 'Faria Abdullah', 'Daksha Nagarkar', 'Pujita Ponnada', 'Jayaram']",['Sudheer Varma'],"['Srikanth Vissa', 'Srikanth Vissa', 'Srikanth Vissa', 'Sudheer Varma']",[],2023-04-07,A,142,4.9,15,1.0801,/lI8qMT1QtkHy2yiSpj2FCEMV0Tw.jpg,/s19e4PZdDN5BZ3VPmnb4lurpCEi.jpg,te,Released,0,0,[],2026-04-01T12:34:01.916094
332832,Surya Vs Surya,Surya Vs Surya,"Surya has a rare genetic disorder that is deadly if he is exposed to sunlight. To prevent this from happening, Surya lives his life by night. When he falls in love with Sanjana, things become complicated for them both.",,"['Romance', 'Drama']","['Nikhil Siddhartha', 'Tanikella Bharani', 'Satya', 'Tridha Choudhury', 'Madhoo', 'Thagubothu Ramesh', 'Harsha Chemudu', 'Raghavendra Rao']",['Karthik Ghattamaneni'],['Karthik Ghattamaneni'],[],2015-03-05,U,120,6.1,11,1.0789,/uzVRWHPmZ8hM4NIgCZBKJ8KVCDI.jpg,/9ETi6OKdubYBoulViHvnoaSumpr.jpg,te,Released,0,0,[],2026-04-01T12:34:02.625435
678391,HIT: The First Case,హిట్: ది ఫస్ట్ కేస్,"Vikram Rudraraju is a 30-year-old cop working for the Telangana State Police. While Vikram is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",,"['Crime', 'Thriller', 'Action']","['Vishwak Sen', 'Ruhani Sharma', 'Murali Sharma', 'Bhanuchander', 'Brahmaji', 'Chaitanya Sagiraju', 'Naveena Reddy', 'Ravi Raja']",['Sailesh Kolanu'],['Sailesh Kolanu'],"['hit', 'vishwaksen']",2020-02-27,UA,126,6.5,49,1.0763,/dMxentLHEJPBMQCPXHrUKluODpe.jpg,/A45uq2S4JHBVLGaMWrtawOLp08i.jpg,te,Released,720000,1300000,"[{'id': 64689, 'title': 'Killing Them Softly', 'poster_path': '/heaz45kpFa4Oa7iLis0OBas68ls.jpg'}, {'id': 837512, 'title': 'Hit', 'poster_path': '/b7eGeXn5L8GTsVkLiT5tzEJ7nwm.jpg'}, {'id': 80318, 'title': 'The Motel Life', 'poster_path': '/8Vygm1h8MsqSN6WKMdq4MwBbM5B.jpg'}, {'id': 1436743, 'title': 'Last Hit', 'poster_path': '/uxvn90eyEunObxqkMn0k882Dfzk.jpg'}, {'id': 367733, 'title': 'The Face of Fear', 'poster_path': None}]",2026-04-01T12:34:03.337096
101736,Jai Lava Kusa,జై లవ కుశ,"Jai, Lava and Kusa are triplets who get separated during their childhood because of small clashes. While Jai becomes an evil blooded criminal, the other two, Kusa and Lava end up as small-time crook and bank manager respectively. The twist in the tale arises when Jai kidnaps both the brothers and asks them to help him in his political growth. What is Jai’s agenda? Why did he kidnap his brothers? How can the innocent Lava and Kusa manage the criminal Jai?",,"['Action', 'Thriller']","['N.T. Rama Rao Jr.', 'Nivetha Thomas', 'Raashii Khanna', 'Ronit Roy', 'Hamsa Nandini', 'Priyadarshi Pullikonda', 'Abhimanyu Singh', 'Tamannaah Bhatia']",['Bobby Kolli'],"['Kona Venkat', 'Bobby Kolli', 'Bobby Kolli']",[],2017-09-21,UA,150,6.6,32,1.0696,/soaeBBssklbEo3Rq8JcdxG1yfTO.jpg,/cXyI7qpS2OGZCxoFtK2KfzVtvbC.jpg,te,Released,0,0,[],2026-04-01T12:34:04.066674
789358,Check,చెక్,Aditya is a death row prisoner facing charges of terrorism. His only hope for living lies in the game of chess.,,"['Crime', 'Thriller']","['Nithiin', 'Rakul Preet Singh', 'Priya Prakash Varrier', 'Simran Choudhary', 'Posani Krishna Murali', 'Murali Sharma', 'Harsha Vardhan', 'Sampath Raj']",['Chandra Sekhar Yeleti'],"['Chandra Sekhar Yeleti', 'Chandra Sekhar Yeleti']",[],2021-02-20,NR,140,5.4,12,1.0692,/7uWWCPFDE1ZqfzZuqEr5aRq18bn.jpg,/vaH71k2qZWTX2v3T3jrXa9boBTw.jpg,te,Released,0,0,[],2026-04-01T12:34:04.768200
81062,Jagadam,జగడం,Seenu dreams of becoming a thug and grows up to be a member of a local gangster's group. Things take an unexpected turn when Seenu's younger brother is killed due to Seenu's lifestyle.,,"['Drama', 'Action', 'Romance', 'Crime']","['Ram Pothineni', 'Isha Sahani', 'Pradeep Ram Singh Rawat', 'Prakash Raj', 'Raghu Babu', 'Tanikella Bharani', 'Telangana Shakuntala', 'Duvvasi Mohan']",['Sukumar'],['Sukumar'],[],2007-03-16,NR,150,5.6,12,1.0674,/jdj8tt0VIb8PrpuZtnV918AskSU.jpg,/4FCI9UXSpR8aht2zRx2wLMWtuqo.jpg,te,Released,0,0,[],2026-04-01T12:34:05.470310
891445,Bimbisara,బింబిసార,"Bimbisara is a ruthless emperor of Trigarthala in 500 BC. In unexpected circumstances, Bimbisara travels in time and reaches the current day not knowing that a power-thirsty doctor Subramanya Sastry and Kethu are already waiting for him to come. Bimbisara has to deal with modern day hustle and bustle.",A time travel from Evil to Good,"['Action', 'Fantasy', 'Drama']","['Kalyan Ram', 'Sridevi', 'Vivan Bhatena', 'Ayyappa P. Sharma', 'Prakash Raj', 'Catherine Tresa', 'Samyuktha', 'Srinivasa Reddy']",['Malladi Vassishta'],"['Malladi Vassishta', 'Malladi Vassishta']","['time travel', 'treasure hunt', 'historical fiction', 'medieval india', 'modern times']",2022-08-05,UA,146,5.9,16,1.0635,/imy0RTW2xGZNF0SCY3jf672VQmP.jpg,/gl73XYPrjMoxZSxXjbU6pbQocH5.jpg,te,Released,0,0,"[{'id': 1729, 'title': 'The Forbidden Kingdom', 'poster_path': '/z8chF1Z7hyuSVqLYTgElkQZh2VB.jpg'}, {'id': 1738, 'title': 'Next', 'poster_path': '/wtBOCJBCP0MWNjmBwjMAzbwgtTK.jpg'}, {'id': 1687, 'title': 'Escape from the Planet of the Apes', 'poster_path': '/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg'}, {'id': 252994, 'title': 'Little Treasure', 'poster_path': '/c0FwD29PReZNUrYVUh4QNT5HjLh.jpg'}, {'id': 2908, 'title': 'Visiting Van Gogh', 'poster_path': '/bjD31tgCOqyfsDKt9DEZr7bNew7.jpg'}]",2026-04-01T12:34:06.214478
292139,Power,పవర్,"Ravi Teja plays a young man desperate to become a police officer, who becomes embroiled in a plot to pose as his lookalike in order to re-capture an infamous thug from rogue cops. The film revolves around two similar looking people, Baldev Sahay - a corrupt ACP in Kolkata and Tirupathi - a person aspiring to become a police officer in Hyderabad. The home minister of Kolkata recruits Tirupathi to play as Baldev to catch a gangster rescued by Baldev. Rest of the story is all about why Baldev became a corrupt cop and how Tirupathi executed the unfinished mission of Baldev.",Unlimited,"['Action', 'Comedy']","['Ravi Teja', 'Hansika Motwani', 'Regina Cassandra', 'Prakash Raj', 'Mukesh Rishi', 'Kota Srinivasa Rao', 'Brahmanandam', 'Brahmaji']",['Bobby Kolli'],"['Kona Venkat', 'Mohana Krishna', 'K. Chakravarthy']",[],2014-09-12,UA,147,5.7,19,1.0599,/ss0DcmUNQ6XaBwPfxJA7lktKhCi.jpg,/gmaF8Z8A2K3FQJ0ZDBisUEjftJk.jpg,te,Released,0,4900000,[],2026-04-01T12:34:06.943273
111836,Gabbar Singh,గబ్బర్ సింగ్,"A boy runs away from home, angry with his stepfather and half-brother. Years later, he becomes a police inspector and fights a notorious criminal.",He is Special,"['Action', 'Comedy']","['Pawan Kalyan', 'Shruti Haasan', 'Ali Basha', 'Kota Srinivasa Rao', 'Abhimanyu Singh', 'Tanikella Bharani', 'Brahmanandam', 'Rao Ramesh']",['Harish Shankar'],['Satish Vegesna'],[],2012-05-11,UA,153,6.1,25,1.0597,/tFDhzLPhWnjDNda7YHcbeB4gcGi.jpg,/yZfyaPCvvyzzNIExxzRd7xpyiDl.jpg,te,Released,7000000,16000000,"[{'id': 425110, 'title': 'Fröken Vildkatt', 'poster_path': '/ynGgnQZ3FYqWw8vlfb8LdyzO7g0.jpg'}, {'id': 251813, 'title': ""Lassie's Great Adventure"", 'poster_path': '/n4hS9t0xYobkH7HV5AT0zEdLeMi.jpg'}, {'id': 253777, 'title': 'Caminandes: Llama Drama', 'poster_path': '/66VPke0YSiyfe97aobbcZ55ts56.jpg'}, {'id': 440115, 'title': 'Vi tre', 'poster_path': '/ccZpo83TxJJbIQpZogqUFqgDzvU.jpg'}, {'id': 21607, 'title': 'Kisaan', 'poster_path': '/r2ALo5BqiKWI6In0l3nPWcjy76m.jpg'}]",2026-04-01T12:34:07.699253
31626,Bommarillu,బొమ్మరిల్లు,"Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich man's daughter, but then falls for a middle-class man's daughter called Haasini. The film focuses on his realization that he has to stand on his own and come out of his father's protective shell - and try to succeed in love.",Love makes life beautiful...,"['Drama', 'Romance']","['Siddharth', ""Genelia D'Souza"", 'Prakash Raj', 'Jayasudha', 'Kota Srinivasa Rao', 'Sunil Varma', 'Ravi Varma', 'Chitram Seenu']",['Bhaskar'],"['Bhaskar', 'Rajasimha Tadinada']",['romcom'],2006-08-09,U,168,6.338,40,1.0561,/oYN5XJzV9dYGwzq4fmp41xcIaDS.jpg,/6MrXT2kyeoWiruFNkxlhovM3plj.jpg,te,Released,0,0,"[{'id': 1845, 'title': '2 Days in Paris', 'poster_path': '/4yf8vcgJtADTTPP0Ltq2KhqLfdE.jpg'}, {'id': 1824, 'title': '50 First Dates', 'poster_path': '/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg'}, {'id': 961801, 'title': 'Erhöhte Waldbrandgefahr', 'poster_path': None}, {'id': 254171, 'title': 'Bewakoofiyaan', 'poster_path': '/eniZIxK1INYbOQBeJWmv0IhKKOz.jpg'}, {'id': 3086, 'title': 'The Lady Eve', 'poster_path': '/lJYD3CMgKtv12hazSHc7xt3i2uq.jpg'}]",2026-04-01T12:34:08.439848
80880,Aarya,ఆర్య,"Aarya is a happy-go-lucky young man who goes to college. When he falls in love with Geetha at first sight, he proposes to her - in front of her boyfriend Ajay, who recently also proposed to her. She bluntly refuses, but ...",Feel My Love,"['Romance', 'Drama']","['Allu Arjun', 'Anuradha Mehta', 'Siva Balaji', 'Subbaraju', 'Sunil Varma', 'Venu Madhav', 'Rajan P Dev', 'Sudha']",['Sukumar'],"['Sukumar', 'Sukumar']",[],2004-05-07,U,151,6.511,47,1.0502,/1RU7eOgierTfTiNNQUmd1h5iKFU.jpg,/peYtrlq7SgZdp3wp5CFHL8y7J56.jpg,te,Released,0,0,[],2026-04-01T12:34:09.141101
97342,Vedam,వేదం,"Five people from varied strata of society – a slum dweller who works as a cable operator, a runaway prostitute, a desperate woman drowning in debt, a rising musician, and a grief-stricken Muslim man – end up together in the same hospital, at a time when it is attacked by terrorists.",,"['Drama', 'Thriller']","['Allu Arjun', 'Anushka Shetty', 'Manoj Bajpayee', 'Manchu Manoj', 'Saranya Ponvannan', 'Ravi Prakash', 'Siya Gautham', 'Lekha Washington']",['Radha Krishna Jagarlamudi'],"['Radha Krishna Jagarlamudi', 'Radha Krishna Jagarlamudi']",[],2010-06-04,UA,141,7.188,40,1.0443,/fwozjObCQSZsGdUw0dJXJSdEocj.jpg,/A5kNXar0xOkk6B62Hq5Qs8YYCLF.jpg,te,Released,3000000,9000000,[],2026-04-01T12:34:09.871369
55283,Leader,లీడర్,"Upon the death of his father, Arjun Prasad campaigns to become the CM of Andhra. He hopes to eradicate corruption from Indian Politics.",The Campaign Begins,"['Drama', 'Romance']","['Rana Daggubati', 'Harsha Vardhan', 'Priya Anand', 'Subbaraju', 'Kota Srinivasa Rao', 'Richa Gangopadhyay', 'Suhasini Maniratnam', 'Tanikella Bharani']",['Sekhar Kammula'],['Sekhar Kammula'],"['corruption', 'politics', 'inspiration']",2010-02-19,NR,172,6.3,25,1.038,/kh4YPMvpyore0jFPyQ2eV5JSihv.jpg,/l8NDCwm1wUyo9DCBZlfMQy8NomO.jpg,te,Released,0,1458709,"[{'id': 253569, 'title': 'Panchavadi Palam', 'poster_path': '/bvoLGAHYjJ0ZAy0VZXErYhgHNR1.jpg'}, {'id': 2359, 'title': 'Sicko', 'poster_path': '/p3L6lwVFgv1VaqbtDLWkAlLc319.jpg'}, {'id': 2721, 'title': 'Z', 'poster_path': '/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg'}, {'id': 2503, 'title': 'The Bourne Ultimatum', 'poster_path': '/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg'}, {'id': 961306, 'title': 'Chandramukhi', 'poster_path': '/nhPxuXvRnv2hP20Jsemt8A0Ww1.jpg'}]",2026-04-01T12:34:10.580215
354630,Siva,శివ,"Siva is a new student in the community college. He is welcomed by a group of collegians, including the lovely Asha, to whom Shiva is instantly attracted. Shiva notices that there is violence within the college, perpetrated by people who are not even students. When he decides to find out their motives, he is met with violence, and threats. Now Shiva must decide to stand up for his college, or just carry on studying, finish college, and move on and get to on job.",,"['Action', 'Drama', 'Crime']","['Nagarjuna Akkineni', 'Amala Akkineni', 'Raghuvaran', 'J. D. Chakravarthi', 'Tanikella Bharani', 'Chinna', 'Subhalekha Sudhakar', 'Kota Srinivasa Rao']",['Ram Gopal Varma'],"['Ram Gopal Varma', 'Ram Gopal Varma']","['social injustice', 'college student']",1989-10-05,A,145,6.391,23,1.0378,/glgO02tTO5B4GAmybuzEsCMQK5O.jpg,/bdLvelZtIr8MiscEs9e48Vzd4Jl.jpg,te,Released,0,0,"[{'id': 633, 'title': 'Soldier of Orange', 'poster_path': '/kdlk0cz97i8Fyb1ZFpp9tokHxGD.jpg'}, {'id': 1551, 'title': 'Flatliners', 'poster_path': '/wda3j7p7YHXKpFIlSzoTCtP7myF.jpg'}, {'id': 1314470, 'title': 'Cómplice', 'poster_path': '/aoXcGWbibPUEczA8KiNNK5s2rVX.jpg'}, {'id': 21500, 'title': 'Class', 'poster_path': '/iDFeOVxNOSmAcsdmvtt4kZWB8GA.jpg'}, {'id': 16297, 'title': 'With Honors', 'poster_path': '/eWJ2Y7CRvlv1KVfAJGRcH95i1pY.jpg'}]",2026-04-01T12:34:11.324558
802068,Wild Dog,Wild Dog,"Wild Dog aka Vijay Varma is an NIA agent who’s brought back to field from a desk job to handle a terrorism case. Despite having a personal motive, he moves heaven and earth to ensure justice is served for the sake of the country.",,"['Action', 'Thriller']","['Nagarjuna Akkineni', 'Dia Mirza', 'Saiyami Kher', 'Atul Kulkarni', 'Anish Kuruvilla', 'Dayanand Reddy', 'Rahul Singh', 'Avijit Dutt']",['Ahishor Solomon'],"['Kiran Kumar', 'Ahishor Solomon']",[],2021-04-02,UA,122,5.5,22,1.0275,/8377XckHbfJDMrkSpEa9ZQJlVE0.jpg,/bdZS1xmow1avubmpM0p0GXkQaGE.jpg,te,Released,0,32519,[],2026-04-01T12:34:12.052388
1233327,Matka,మట్కా,"Set between the years 1958 and 1982, Matka tells the story of Vasu, who rises from poverty to create a powerful gambling empire in India, ultimately leading the nation into a battle with the government. Based on real events, the tale explores themes of love, moral choices, and the consequences of ambition.",,"['Action', 'Crime']","['Varun Tej', 'Meenakshi Chaudhary', 'Nora Fatehi', 'Naveen Chandra', 'Ajay Ghosh', 'Kishore', 'Mime Gopi', 'V. S. Roopa Lakshmi']",['Karuna Kumar'],['Karuna Kumar'],"['bet', 'casino', 'crime boss', 'betting']",2024-11-14,U/A 16+,159,4.9,11,1.025,/1LzHbFk93Lp00ZsqGHPAnAoUJW8.jpg,/kyVcNF6GRthdiT4oZn5XgJtl0F7.jpg,te,Released,0,0,"[{'id': 1492561, 'title': 'Todo arde', 'poster_path': None}, {'id': 3179, 'title': 'Beavis and Butt-Head Do America', 'poster_path': '/vqdgQiRCSzgpFXLlbxbybfkleBM.jpg'}, {'id': 905, 'title': ""Pandora's Box"", 'poster_path': '/3B2A5g8t3HZltKp1fplNn2xW4us.jpg'}, {'id': 1422, 'title': 'The Departed', 'poster_path': '/nT97ifVT2J1yMQmeq20Qblg61T.jpg'}, {'id': 2443, 'title': 'The Spider Woman', 'poster_path': '/yTbwfGfrJ1opMAIrdltCCf3eRo2.jpg'}]",2026-04-01T12:34:12.757109
540189,Goodachari,గూఢచారి,"Gopi, is the son of an ex-RAW agent Raghuveer. Brought up by his uncle Sathya, he wants to be an agent just like his father and uncle. But Satya wants him to lead a normal life and not be killed like his father was. What happens in Gopi’s life that turns everything upside down?",,"['Thriller', 'Action', 'Crime']","['Adivi Sesh', 'Prakash Raj', 'Jagapati Babu', 'Supriya Yarlagadda', 'Sobhita Dhulipala', 'Vennela Kishore', 'Madhu Shalini', 'Rakesh Varre']",['Sashi Kiran Tikka'],"['Adivi Sesh', 'Sashi Kiran Tikka', 'Rahul Pakala', 'Adivi Sesh']",['spy'],2018-08-03,UA,147,6.9,46,1.0211,/gBhekVgADDk1ZgsQhrJ8CesdW3k.jpg,/eXSJvPl4kOQFBaQqMSEOQJRaG1t.jpg,te,Released,872664,0,"[{'id': 3690, 'title': 'City of Fear', 'poster_path': '/gAmmPxPAUIeusnMFX5D4N82APZX.jpg'}, {'id': 3692, 'title': 'Secret Agent Super Dragon', 'poster_path': '/a9hyX0Pj7ZOGrXEf1Epnp0KWk5M.jpg'}, {'id': 254321, 'title': '008: Operation Exterminate', 'poster_path': '/wLQJU8TjukQYZ7vGmO6lag0n66X.jpg'}, {'id': 4327, 'title': ""Charlie's Angels"", 'poster_path': '/iHTmZs0BmkwMCYi8rhvMWC5G4EM.jpg'}, {'id': 4034, 'title': 'That Man from Rio', 'poster_path': '/AhaUqqHTIMSXG6WOMRCreitQ1ZX.jpg'}]",2026-04-01T12:34:13.458252
